event_id,event_timestamp,event_date,event_hour,event_minute,event_index,ghost_index,complete,ghost_price,ghost_hlc3,atr_1m,volume_1m,volume_ema9_1m,tf1_ob_dist_pips,tf1_ob_width_pips,tf1_fvg_dist_pips,tf1_fvg_width_pips,tf1_fib_dist_pips,tf1_vwap_dist_pips,tf1_vwap_band1_dist_pips,tf1_vwap_band2_dist_pips,tf1_vp_poc_dist_pips,tf1_vp_vah_dist_pips,tf1_vp_val_dist_pips,tf1_bos_choch_dist_pips,tf1_eqh_eql_dist_pips,tf1_sweep_grab_run_dist_pips,tf1_supply_demand_dist_pips,tf1_supply_demand_width_pips,tf1_channel_dist_pips,tf1_channel_width_pips,tf10_ob_dist_pips,tf10_ob_width_pips,tf10_fvg_dist_pips,tf10_fvg_width_pips,tf10_fib_dist_pips,tf10_vwap_dist_pips,tf10_vwap_band1_dist_pips,tf10_vwap_band2_dist_pips,tf10_vp_poc_dist_pips,tf10_vp_vah_dist_pips,tf10_vp_val_dist_pips,tf10_bos_choch_dist_pips,tf10_eqh_eql_dist_pips,tf10_sweep_grab_run_dist_pips,tf10_supply_demand_dist_pips,tf10_supply_demand_width_pips,tf10_channel_dist_pips,tf10_channel_width_pips,tf60_ob_dist_pips,tf60_ob_width_pips,tf60_fvg_dist_pips,tf60_fvg_width_pips,tf60_fib_dist_pips,tf60_vwap_dist_pips,tf60_vwap_band1_dist_pips,tf60_vwap_band2_dist_pips,tf60_vp_poc_dist_pips,tf60_vp_vah_dist_pips,tf60_vp_val_dist_pips,tf60_bos_choch_dist_pips,tf60_eqh_eql_dist_pips,tf60_sweep_grab_run_dist_pips,tf60_supply_demand_dist_pips,tf60_supply_demand_width_pips,tf60_channel_dist_pips,tf60_channel_width_pips,sr_4h_dist_pips,sr_d_dist_pips,sr_w_dist_pips,ghost_type,relocation,Y_3m,Y_5m,Y_10m,Y_15m
ghost_trace_high_395_395_73,1775043300,2026-04-01,6,35,395,395,1,24171.25,24165.75,9.629860461,386,244.7393692,-5.5,37,-224,36,-95.926,-81.5745375,-32.31958567,16.93536616,-77.86,-30.48,-137.6,7,,-3,32.5,59,,,-399,122,-269,98,-90.154,-282.4772881,-119.2036786,44.06993088,-343.27,-122.86,-577.9,-300,,-300,,,,,,,,,,,,,,,,,,,,,,,62,,,high,move,3,3,4,4
ghost_trace_high_396_396_74,1775043360,2026-04-01,6,36,396,396,1,24175,24169.83333,9.620584714,280,251.7914954,16.16666667,59,-240.3333333,36,-112.2593333,-94.18503192,-43.14425107,7.896529786,-94.19333333,-46.81333333,-153.9333333,-9.333333333,,-3.333333333,16.16666667,59,,,-415.3333333,122,-285.3333333,98,-106.4873333,-298.8106215,-135.537012,27.73659755,-359.6033333,-139.1933333,-594.2333333,-316.3333333,,-316.3333333,,,,,,,,,,,,,,,,,,,,,,,45.66666667,,,high,move,2,3,3,3
ghost_trace_high_397_397_75,1775043420,2026-04-01,6,37,397,397,1,24176.25,24171.5,9.86197152,234,248.2331963,9.5,59,-247,36,-118.926,-97.83363851,-44.94858331,7.936471884,-100.86,-53.48,-160.6,-16,,-10,9.5,59,,,-422,122,-292,98,-113.154,-305.4772881,-142.2036786,21.06993088,-366.27,-145.86,-600.9,-323,,-323,,,,,,,,,,,,,,,,,,,,,,,39,,,high,move,1,2,2,3
ghost_trace_high_398_398_76,1775043480,2026-04-01,6,38,398,398,1,24184.75,24179.83333,9.88968784,464,291.386557,-21.33333333,38,-280.3333333,36,-152.2593333,-128.6153589,-74.14511546,-19.67487203,-134.1933333,-86.81333333,-193.9333333,-49.33333333,,-12.33333333,-23.83333333,59,,,-455.3333333,122,-325.3333333,98,-146.4873333,-338.8106215,-175.537012,-12.26340245,-399.6033333,-179.1933333,-634.2333333,-356.3333333,,-356.3333333,,,,,,,,,,,,,,,,,,,,,,,5.666666667,,,high,move,1,1,1,3
ghost_trace_high_401_401_77,1775043660,2026-04-01,6,41,401,401,1,24188,24183.41667,9.156211437,336,277.8939172,-120.6666667,58,-294.6666667,36,-166.5926667,-130.9844404,-66.82210624,-2.659772083,-148.5266667,-101.1466667,-208.2666667,-63.66666667,,-8.666666667,-120.6666667,58,,,-469.6666667,122,-339.6666667,98,-160.8206667,-337.7423547,-165.3985091,6.945336591,-413.9366667,-193.5266667,-648.5666667,-370.6666667,,-8.666666667,,,,,,,,,,,,,,,,,,,,,,,-8.666666667,,,high,move,0,0,0,2
ghost_trace_high_412_412_78,1775044320,2026-04-01,6,52,412,412,1,24195,24190.58333,9.294035958,418,224.6762741,-149.3333333,58,-323.3333333,36,-49.49533333,-88.59714228,-44.02785764,0.5414269934,-118.3033333,-68.89333333,-178.6933333,-92.33333333,,-37.33333333,-149.3333333,58,,,-498.3333333,122,-368.3333333,98,-189.4873333,-354.4549377,-174.7557281,4.943481559,-442.6033333,-222.1933333,-677.2333333,-37.33333333,,-37.33333333,,,,,,,,,,,,,,,,,,,,,,,-37.33333333,,,high,move,1,2,3,3
ghost_trace_high_413_413_79,1775044380,2026-04-01,6,53,413,413,1,24201.5,24192.75,9.612319104,419,263.5410193,-85.5,35,-332,36,-58.162,-91.98836657,-43.94983829,4.088689984,-126.97,-77.56,-187.36,-19,,-46,-158,58,,,-507,122,-377,98,-198.154,-363.1216044,-183.4223948,-3.723185107,-451.27,-230.86,-685.9,-46,,-46,,,,,,,,,,,,,,,,,,,,,,,-46,,,high,move,0,2,2,2
ghost_trace_high_417_417_80,1775044620,2026-04-01,6,57,417,417,1,24203.25,24198.91667,9.498462774,230,232.7944015,-110.1666667,35,-356.6666667,36,-82.82866667,-104.898086,-50.34501111,4.208063794,-151.6366667,-102.2266667,-212.0266667,-43.66666667,,-43.66666667,-182.6666667,58,,,-531.6666667,122,-401.6666667,98,-222.8206667,-387.7882711,-208.0890614,-28.38985177,-475.9366667,-255.5266667,-710.5666667,-70.66666667,,-70.66666667,,,,,,,,,,,,,,,,,,,,,,,-70.66666667,,,high,move,1,1,1,1
ghost_trace_high_418_418_81,1775044680,2026-04-01,6,58,418,418,1,24205,24199.08333,9.46285829,209,228.0355212,-45.33333333,30,-357.3333333,36,-83.49533333,-102.6495086,-46.16380081,10.32190701,-152.3033333,-102.8933333,-212.6933333,9.666666667,,-44.33333333,-183.3333333,58,,,-532.3333333,122,-402.3333333,98,-223.4873333,-388.4549377,-208.7557281,-29.05651844,-476.6033333,-256.1933333,-711.2333333,-71.33333333,,-71.33333333,,,,,,,,,,,,,,,,,,,,,,,-71.33333333,,,high,move,0,0,0,0
ghost_trace_high_464_464_82,1775047440,2026-04-01,7,44,464,464,1,24246,24178,21.59441941,1828,622.1340433,-28,46,-179,20,12.118,-74.78780476,24.02990933,122.8476234,15.13,92.94,-67.7,-15,,5,34,80,,,-448,122,-318,98,-139.154,-259.1277739,-69.62665959,119.8744547,-392.27,-171.86,-626.9,13,,13,,,,,,,,,,,,,,,,,,,,,,,13,,,high,move,0,0,0,0
ghost_trace_low_514_487_83,1775050440,2026-04-01,8,34,514,487,1,24036,24044.33333,23.05114435,2208,2055.062367,-3.833333333,59,-102.3333333,14,164.9066667,190.9115896,45.19811718,-100.5153553,59.06666667,336.2666667,-33.33333333,2.666666667,,2.666666667,-3.833333333,59,,,-104.3333333,118,,,4.462666667,248.005574,70.85145491,-106.3026642,142.3966667,362.8066667,-92.23333333,-43.33333333,,-43.33333333,,,,,,,,,,,,,,,,,,,,,,,-163.3333333,,,low,appearance,0,0,0,0
ghost_trace_high_537_519_84,1775051820,2026-04-01,8,57,537,519,1,24194.75,24187.33333,28.1174843,1110,1352.065575,-45.83333333,561,-57.83333333,55,-100.0173333,-270.8465135,-128.121881,14.60275156,-121.8333333,29.66666667,-273.3333333,2.666666667,,2.666666667,-45.83333333,561,,,-676.3333333,118,,,-176.4873333,-299.6885469,-142.9221557,13.8442354,-429.6033333,-209.1933333,-664.2333333,-24.33333333,,-24.33333333,,,,,,,,,,,,,,,,,,,,,,,234.6666667,,,high,appearance,0,0,0,0
ghost_trace_high_562_562_85,1775053320,2026-04-01,9,22,562,562,1,24210.75,24198.33333,26.1204797,2655,1494.39684,-89.83333333,561,-441.8333333,63,-130.7493333,-267.6821503,-136.3344357,-4.986721047,-454.9733333,-177.5333333,-558.3333333,12.66666667,,-7.333333333,-89.83333333,561,,,-720.3333333,118,,,-220.4873333,-319.7270945,-167.1472633,-14.56743207,-473.6033333,-253.1933333,-708.2333333,-68.33333333,,26.66666667,,,,,,,,,,,,,,,,,,,,,,,190.6666667,,,high,move,0,0,1,1
ghost_trace_high_571_571_86,1775053860,2026-04-01,9,31,571,571,1,24217,24208.25,23.38940837,1665,1289.425026,-129.5,561,-481.5,63,-170.416,-270.1804289,-121.7593281,26.66177274,-494.64,-217.2,-598,-27,,-13,-129.5,561,,,-760,118,,,-56.58,-322.5070077,-168.4263394,-14.34567112,-246.7,-4.2,-489.2,-108,,-13,,,,,,,,,,,,,,,,,,,,,,,151,,,high,move,0,0,1,1
ghost_trace_high_579_579_87,1775054340,2026-04-01,9,39,579,579,1,24244.5,24210.08333,28.249779,4499,2101.441212,-7.333333333,70,-45.33333333,6,-177.7493333,-261.4792318,-114.9312503,31.61673125,-501.9733333,-224.5333333,-605.3333333,-34.33333333,,2.666666667,-7.333333333,70,,,-767.3333333,118,,,-63.91333333,-329.8403411,-175.7596728,-21.67900445,-254.0333333,-11.53333333,-496.5333333,-115.3333333,,-20.33333333,,,,,,,,,,,,,,,,,,,,,,,143.6666667,,,high,move,0,0,0,2
ghost_trace_high_592_592_88,1775055120,2026-04-01,9,52,592,592,1,24247.25,24238.75,24.83004546,1344,1169.463315,-197.5,107,-107.5,29,-74.156,-163.7997312,-64.98169578,33.83633961,-344.74,-140.44,-431,-64,-429.5,-64,-251.5,561,,,-479,606,,,-150.76,-384.8163939,-211.7172998,-38.61820563,-735.4,-407.8,-811,-176,,-135,-479,606,,,,,,,,,,,,,,,,,,,,,29,,,high,move,1,2,5,6
ghost_trace_high_593_593_89,1775055180,2026-04-01,9,53,593,593,1,24260,24250.16667,24.69932793,1844,1304.370652,-243.1666667,107,-153.1666667,29,-119.8226667,-200.0648417,-96.83641205,6.3920176,-390.4066667,-186.1066667,-476.6666667,-109.6666667,-475.1666667,-16.66666667,-603.6666667,126,,,-524.6666667,606,,,-196.4266667,-430.4830606,-257.3839665,-84.2848723,-781.0666667,-453.4666667,-856.6666667,-221.6666667,,-180.6666667,-524.6666667,606,,,,,,,,,,,,,,,,,,,,,-16.66666667,,,high,move,0,2,4,5
ghost_trace_high_597_597_90,1775055420,2026-04-01,9,57,597,597,1,24262,24256.08333,22.33109915,1129,1184.979019,-259.8333333,183,-176.8333333,29,-143.4893333,-189.9434937,-71.49339747,46.95669876,-414.0733333,-209.7733333,-500.3333333,-46.33333333,-498.8333333,-40.33333333,-259.8333333,183,,,-548.3333333,606,,,-220.0933333,-454.1497273,-281.0506331,-107.951539,-804.7333333,-477.1333333,-880.3333333,-245.3333333,,-204.3333333,-548.3333333,606,,,,,,,,,,,,,,,,,,,,,-40.33333333,,,high,move,1,3,4,4
ghost_trace_high_598_598_91,1775055480,2026-04-01,9,58,598,598,1,24270,24261.83333,22.03959207,1143,1176.583215,-282.8333333,183,-49.33333333,2,-166.4893333,-205.7096868,-83.98139409,37.74689867,-437.0733333,-232.7733333,-523.3333333,-69.33333333,-521.8333333,-63.33333333,-282.8333333,183,,,-571.3333333,606,,,-243.0933333,-477.1497273,-304.0506331,-130.951539,-827.7333333,-500.1333333,-903.3333333,-268.3333333,,-227.3333333,-571.3333333,606,,,,,,,,,,,,,,,,,,,,,-63.33333333,,,high,move,1,2,3,3
ghost_trace_high_601_601_92,1775055660,2026-04-01,10,1,601,601,1,24275,24267.33333,20.80739204,1343,1203.682606,-304.8333333,183,-71.33333333,2,-188.4893333,-206.6554575,-75.9610815,54.73329453,-459.0733333,-254.7733333,-545.3333333,-91.33333333,-543.8333333,-85.33333333,-304.8333333,183,,,-593.3333333,606,,,-265.0933333,-469.3665725,-270.5318037,-71.69703483,-849.7333333,-522.1333333,-925.3333333,-85.33333333,,-249.3333333,-593.3333333,606,,,,,,,,,,,,,,,,,,,,,-85.33333333,,,high,move,1,2,2,2
ghost_trace_high_602_602_93,1775055720,2026-04-01,10,2,602,602,1,24282,24274.25,20.32114976,1158,1194.546085,-332.5,183,-99,2,-216.156,-226.2637554,-92.042567,42.17862141,-486.74,-282.44,-573,-119,-571.5,-113,-332.5,183,,,-621,606,,,-292.76,-497.0332392,-298.1984703,-99.36370149,-877.4,-549.8,-953,-113,,-277,-621,606,,,,,,,,,,,,,,,,,,,,,-113,,,high,move,0,1,1,1
ghost_trace_high_606_606_94,1775055960,2026-04-01,10,6,606,606,1,24286.75,24270.58333,19.9516766,1623,1151.754876,-317.8333333,183,-84.33333333,2,-201.4893333,-191.3337433,-49.87367448,91.58639437,-472.0733333,-267.7733333,-558.3333333,-104.3333333,-556.8333333,-98.33333333,-317.8333333,183,,,-606.3333333,606,,,-278.0933333,-482.3665725,-283.5318037,-84.69703483,-862.7333333,-535.1333333,-938.3333333,-98.33333333,,-262.3333333,-606.3333333,606,,,,,,,,,,,,,,,,,,,,,-98.33333333,,,high,move,0,0,0,0
ghost_trace_high_637_637_95,1775057820,2026-04-01,10,37,637,637,1,24290.5,24280.16667,15.93304963,1752,1198.794886,-356.1666667,183,-50.16666667,35,-113.2766667,-155.1485342,-13.54019134,128.0681515,-54.65666667,26.33333333,-272.7066667,7.333333333,-595.1666667,7.333333333,-356.1666667,183,-169.1491841,461.5734266,-644.6666667,606,,,-316.4266667,-456.7497636,-210.2229486,36.3038664,-901.0666667,-573.4666667,-976.6666667,-136.6666667,,-136.6666667,-644.6666667,606,,,,,,,,,,,,,,,,,,,,,-136.6666667,,,high,move,0,0,2,2
ghost_trace_high_644_644_96,1775058240,2026-04-01,10,44,644,644,1,24293,24288.08333,13.93674139,1103,785.6860468,-387.8333333,183,-81.83333333,35,-60.41333333,-87.37205616,-36.36334666,14.64536284,-81.53333333,-30.93333333,-158.5333333,-24.33333333,-626.8333333,-13.33333333,-387.8333333,183,-71.70542636,550.9922481,-676.3333333,606,,,-348.0933333,-467.1186603,-210.5987154,45.92122946,-932.7333333,-605.1333333,-1008.333333,-168.3333333,,-168.3333333,-676.3333333,606,,,,,,,,,,,,,,,,,,,,,-168.3333333,,,high,move,1,1,2,6
ghost_trace_high_645_645_97,1775058300,2026-04-01,10,45,645,645,1,24302,24294.33333,13.94125986,1075,843.5488374,-213.3333333,90,-106.8333333,35,-85.41333333,-107.6103892,-54.19267721,-0.774965245,-106.5333333,-55.93333333,-183.5333333,-38.33333333,-651.8333333,-15.33333333,-213.3333333,90,-89.82945736,550.9922481,-701.3333333,606,,,-373.0933333,-492.1186603,-235.5987154,20.92122946,-957.7333333,-630.1333333,-1033.333333,-193.3333333,,-193.3333333,-701.3333333,606,,,,,,,,,,,,,,,,,,,,,-193.3333333,,,high,move,0,0,2,5
ghost_trace_high_653_653_98,1775058780,2026-04-01,10,53,653,653,1,24306,24299.33333,12.78418087,900,663.4748329,-100.8333333,73,-126.8333333,35,-105.4133333,-108.8737386,-47.84336582,13.18700693,-126.5333333,-75.93333333,-203.5333333,-35.33333333,-671.8333333,-35.33333333,-233.3333333,90,-54.82170543,550.9922481,-721.3333333,606,,,-393.0933333,-498.1540463,-233.6732095,30.80762717,-977.7333333,-650.1333333,-1053.333333,-213.3333333,,-213.3333333,-721.3333333,606,,,,,,,,,,,,,,,,,,,,,-213.3333333,,,high,move,2,4,4,4
ghost_trace_high_655_655_99,1775058900,2026-04-01,10,55,655,655,1,24310.75,24306.83333,12.21059473,844,684.9438931,-130.8333333,73,-156.8333333,35,-135.4133333,-132.7232914,-68.15869981,-3.594108224,-156.5333333,-105.9333333,-233.5333333,-65.33333333,-701.8333333,-19.33333333,-263.3333333,90,-71.06976744,550.9922481,-751.3333333,606,,,-423.0933333,-528.1540463,-263.6732095,0.8076271742,-1007.733333,-680.1333333,-1083.333333,-243.3333333,,-243.3333333,-751.3333333,606,,,,,,,,,,,,,,,,,,,,,-243.3333333,,,high,move,3,3,3,3
ghost_trace_high_656_656_100,1775058960,2026-04-01,10,56,656,656,1,24325.75,24318.5,12.40983796,1342,816.3551145,-121,56,-203.5,35,-182.08,-175.3242475,-107.7670514,-40.20985528,-203.2,-152.6,-280.2,-66,-748.5,-66,-310,90,-110.8604651,550.9922481,-798,606,,,-469.76,-574.8207129,-310.3398762,-45.85903949,-1054.4,-726.8,-1130,-290,,-290,-798,606,,,,,,,,,,,,,,,,,,,,,-290,,,high,move,2,2,2,2
ghost_trace_high_657_657_101,1775059020,2026-04-01,10,57,657,657,1,24326.75,24321.75,12.18413525,642,781.4840916,-134,56,-216.5,35,-195.08,-180.1812026,-104.5944173,-29.00763198,-216.2,-165.6,-293.2,-79,-761.5,-79,-323,90,-116.9844961,550.9922481,-811,606,,,-482.76,-587.8207129,-323.3398762,-58.85903949,-1067.4,-739.8,-1143,-303,,-303,-811,606,,,,,,,,,,,,,,,,,,,,,-303,,,high,move,1,1,1,1
ghost_trace_high_658_658_102,1775059080,2026-04-01,10,58,658,658,1,24327,24323.25,11.95669702,644,753.9872733,-140,56,-222.5,35,-201.08,-182.2647504,-103.0214044,-23.77805851,-222.2,-171.6,-299.2,-85,-767.5,-85,-329,90,-116.1085271,550.9922481,-817,606,,,-488.76,-593.8207129,-329.3398762,-64.85903949,-1073.4,-745.8,-1149,-309,,-309,-817,606,,,,,,,,,,,,,,,,,,,,,-309,,,high,move,0,0,0,0
ghost_trace_high_679_679_103,1775060340,2026-04-01,11,19,679,679,1,24329.75,24323.58333,11.82203013,1153,867.9691383,-2.333333333,26,-223.8333333,35,-69.57933333,-123.1896272,-32.68273025,57.82416675,-138.0433333,-79.69333333,-266.4133333,-78.33333333,-768.8333333,-78.33333333,-330.3333333,90,-115.1934732,461.5734266,-818.3333333,606,,,-490.0933333,-561.0793148,-272.5898345,15.8996459,-1074.733333,-747.1333333,-1150.333333,-310.3333333,,-310.3333333,-818.3333333,606,,,,,-445.3333333,140,,,,,,,,,,,,,,,-310.3333333,,,high,move,0,0,0,0
ghost_trace_high_710_710_104,1775062200,2026-04-01,11,50,710,710,1,24330.75,24327.5,8.529978697,516,372.3280872,-15,48,-239.5,35,-26.524,-57.78378003,-23.16358399,11.45661205,-59.06,-24.2,-100.56,-26,-784.5,-2,-15,48,-28.07142857,327.8357143,-834,606,,,-505.76,-531.3012511,-219.0228684,93.2555142,-1090.4,-762.8,-1166,-326,,-326,-834,606,,,,,-461,140,,,,,,,,,,,,,,,-326,,,high,move,0,0,0,2
ghost_trace_high_723_723_105,1775062980,2026-04-01,12,3,723,723,1,24339.75,24333.91667,7.973557881,1371,538.7958309,-153.6666667,58,-265.1666667,35,-49.04666667,-66.69584972,-31.33287231,4.030105086,-75.56666667,-22.86666667,-90.86666667,-51.66666667,-810.1666667,-16.66666667,-371.6666667,90,-59.73433584,346.406015,-859.6666667,606,,,-531.4266667,-550.9011786,-235.604585,79.69200853,-1116.066667,-788.4666667,-1191.666667,-351.6666667,,-16.66666667,-859.6666667,606,,,,,-486.6666667,140,,,,,,,,,,,,,,,-12.66666667,,,high,move,1,1,1,1
ghost_trace_high_724_724_106,1775063040,2026-04-01,12,4,724,724,1,24348.25,24341.25,8.404018033,1214,673.8366647,-93,30,-294.5,35,-78.38,-88.89435081,-49.62959948,-10.36484814,-104.9,-52.2,-120.2,-42,-839.5,-46,-401,90,-84.96992481,346.406015,-889,606,,,-560.76,-580.2345119,-264.9379183,50.3586752,-1145.4,-817.8,-1221,-381,,-46,-889,606,,,,,-516,140,,,,,,,,,,,,,,,-42,,,high,move,0,0,0,0
ghost_trace_low_774_772_107,1775066040,2026-04-01,12,54,774,772,1,24293.25,24298.41667,8.753912318,581,512.5685847,-11.66666667,58,-123.1666667,35,95.42933333,112.9303044,55.9242313,-1.081841823,102.7733333,163.9733333,76.93333333,14.33333333,-668.1666667,14.33333333,171.3333333,56,,,23.83333333,129,,,-389.4266667,-362.917609,-26.68393376,309.5497415,-974.0666667,-646.4666667,-1049.666667,125.3333333,,125.3333333,23.83333333,129,,,,,-344.6666667,140,,,,,,,,,,,,,,,129.3333333,,,low,appearance,2,4,9,9
ghost_trace_low_776_776_108,1775066160,2026-04-01,12,56,776,776,1,24286.5,24293.83333,8.880924397,738,527.9638942,6.666666667,58,-104.8333333,35,113.7626667,127.6171784,68.28078117,8.944383931,121.1066667,182.3066667,95.26666667,2.666666667,-649.8333333,2.666666667,189.6666667,56,,,42.16666667,129,,,-371.0933333,-344.5842757,-8.350600423,327.8830749,-955.7333333,-628.1333333,-1031.333333,143.6666667,,143.6666667,42.16666667,129,,,,,-326.3333333,140,,,,,,,,,,,,,,,147.6666667,,,low,move,3,5,8,8
ghost_trace_low_777_777_109,1775066220,2026-04-01,12,57,777,777,1,24279.75,24285,9.300144083,883,598.9711153,13,56,-69.5,35,149.096,159.5430777,97.49440768,35.44573769,156.44,217.64,130.6,-1,-614.5,-1,-176,90,,,77.5,129,,,-335.76,-309.2509424,26.98273291,363.2164082,-920.4,-592.8,-996,-156,,-156,77.5,129,,,,,-291,140,,,,,,,,,,,,,,,183,,,low,move,3,5,7,7
ghost_trace_low_778_778_110,1775066280,2026-04-01,12,58,778,778,1,24265.75,24272.5,9.90370522,1070,693.1768923,6.5,73,-19.5,35,199.096,204.6040272,137.5633894,70.52275156,206.44,267.64,180.6,38,-564.5,38,109,34,,,127.5,129,,,-285.76,-259.2509424,76.98273291,413.2164082,-870.4,-542.8,-946,-106,,-106,127.5,129,,,,,-241,140,,,,,,,,,,,,,,,233,,,low,move,3,5,6,6
ghost_trace_low_779_779_111,1775066340,2026-04-01,12,59,779,779,1,24265.5,24269.33333,9.928440561,944,743.3415138,19.16666667,73,-6.833333333,35,211.7626667,209.8727852,133.7751287,57.67747213,219.1066667,280.3066667,193.2666667,50.66666667,-551.8333333,50.66666667,-113.3333333,90,,,140.1666667,129,,,-273.0933333,-246.5842757,89.64939958,425.8830749,-857.7333333,-530.1333333,-933.3333333,-93.33333333,,-93.33333333,140.1666667,129,,,,,-228.3333333,140,,,,,,,,,,,,,,,245.6666667,,,low,move,3,5,5,5
ghost_trace_low_780_780_112,1775066400,2026-04-01,13,0,780,780,1,24254.25,24261.16667,10.59426624,1233,841.2732111,51.83333333,73,25.83333333,35,244.4293333,236.0515877,152.7967223,69.5418569,251.7733333,312.9733333,225.9333333,-19.66666667,-519.1666667,-19.66666667,-80.66666667,90,,,280.3333333,136,,,-240.4266667,-207.021211,128.1541658,463.3295425,-825.0666667,-497.4666667,-900.6666667,-60.66666667,,-60.66666667,280.3333333,136,,,,,-195.6666667,140,,,,,,,,,,,,,,,278.3333333,,,low,move,3,4,4,5
ghost_trace_low_781_781_113,1775066460,2026-04-01,13,1,781,781,1,24248.75,24255.08333,11.01610436,1137,900.4185688,-56.33333333,90,119.6666667,12,268.7626667,251.2237121,157.7306384,64.23756469,276.1066667,337.3066667,250.2666667,4.666666667,-494.8333333,1.666666667,-56.33333333,90,,,304.6666667,136,,,-216.0933333,-182.6878777,152.4874991,487.6628758,-800.7333333,-473.1333333,-876.3333333,-36.33333333,,-36.33333333,304.6666667,136,,,,,-171.3333333,140,,,,,,,,,,,,,,,302.6666667,,,low,move,3,3,3,5
ghost_trace_low_782_782_114,1775066520,2026-04-01,13,2,782,782,1,24226.25,24238.33333,12.12209691,2130,1146.334855,10.66666667,90,-105.8333333,29,335.7626667,309.5434507,206.8581129,104.172775,343.1066667,404.3066667,317.2666667,24.66666667,-427.8333333,24.66666667,10.66666667,90,,,371.6666667,136,,,-149.0933333,-115.6878777,219.4874991,554.6628758,-733.7333333,-406.1333333,-809.3333333,30.66666667,,30.66666667,371.6666667,136,,,,,-104.3333333,140,,,,,,,,,,,,,,,369.6666667,,,low,move,2,2,2,5
ghost_trace_low_783_783_115,1775066580,2026-04-01,13,3,783,783,1,24222,24228.16667,12.47051856,1547,1226.467884,-148.1666667,183,-65.16666667,29,376.4293333,331.3920808,207.3995685,83.40705632,383.7733333,444.9733333,357.9333333,-21.66666667,-387.1666667,6.333333333,-148.1666667,183,,,412.3333333,136,,,-108.4266667,-75.02121099,260.1541658,595.3295425,-693.0666667,-365.4666667,-768.6666667,71.33333333,,71.33333333,412.3333333,136,,,,,-63.66666667,140,,,,,,,,,,,,,,,410.3333333,,,low,move,1,1,1,5
ghost_trace_low_784_784_116,1775066640,2026-04-01,13,4,784,784,1,24215.25,24226.91667,13.06191009,1734,1327.974307,-143.1666667,183,-60.16666667,29,381.4293333,322.3787539,183.9173496,45.45594524,388.7733333,449.9733333,362.9333333,-16.66666667,-382.1666667,11.33333333,-143.1666667,183,,,417.3333333,136,,,-103.4266667,-70.02121099,265.1541658,600.3295425,-688.0666667,-360.4666667,-763.6666667,76.33333333,,76.33333333,417.3333333,136,,,,,-58.66666667,140,,,,,,,,,,,,,,,415.3333333,,,low,move,0,0,0,5
ghost_trace_low_795_795_117,1775067300,2026-04-01,13,15,795,795,1,24214.25,24220,12.54079932,1206,977.4673448,-115.5,183,-32.5,29,106.552,268.6096334,91.95287852,-84.7038764,475.76,513,278.92,11,-354.5,11,-115.5,183,,,-404,606,,,-75.76,-36.57731157,291.8367758,620.2508632,-660.4,-332.8,-736,-101,,39,-404,606,,,,,-31,140,,,,,,,,,,,,,,,443,,,low,move,3,5,9,9
ghost_trace_low_796_796_118,1775067360,2026-04-01,13,16,796,796,1,24202,24209.83333,12.98431366,1263,1034.573876,-74.83333333,183,8.166666667,29,147.2186667,302.394726,122.9255227,-56.54368055,516.4266667,553.6666667,319.5866667,-33.33333333,-313.8333333,3.666666667,-74.83333333,183,,,-363.3333333,606,,,-35.09333333,4.089355095,-324.3247323,-652.7388197,-619.7333333,-292.1333333,-695.3333333,-60.33333333,,-19.33333333,-363.3333333,606,,,,,9.666666667,140,,,,,,,,,,,,,,,483.6666667,,,low,move,3,5,8,8
ghost_trace_low_797_797_119,1775067420,2026-04-01,13,17,797,797,1,24193.5,24200.16667,13.21757697,1326,1092.859101,-36.16666667,183,-144.1666667,67,185.8853333,333.1601051,149.5995523,-33.96100053,555.0933333,592.3333333,358.2533333,5.333333333,-275.1666667,5.333333333,-36.16666667,183,,,-324.6666667,606,,,3.573333333,42.75602176,-285.6580656,-614.072153,-581.0666667,-253.4666667,-656.6666667,-21.66666667,,19.33333333,-324.6666667,606,,,,,48.33333333,140,,,,,,,,,,,,,,,522.3333333,,,low,move,3,4,7,7
ghost_trace_low_798_798_120,1775067480,2026-04-01,13,18,798,798,1,24181.75,24188.08333,13.39846433,1509,1176.087281,5.166666667,107,95.66666667,18,234.2186667,372.5980777,183.7084609,-5.181155837,603.4266667,640.6666667,406.5866667,-0.3333333333,-226.8333333,-0.3333333333,12.16666667,183,,,-276.3333333,606,,,51.90666667,91.08935509,-237.3247323,-565.7388197,-532.7333333,-205.1333333,-608.3333333,26.66666667,,26.66666667,-276.3333333,606,,,,,96.66666667,140,,,,,,,,,,,,,,,570.6666667,,,low,move,3,4,6,7
ghost_trace_low_799_799_121,1775067540,2026-04-01,13,19,799,799,1,24172.75,24183.16667,13.62000259,1794,1299.669824,24.83333333,107,-76.16666667,67,253.8853333,381.2772805,184.8076083,-11.6620639,623.0933333,660.3333333,426.2533333,19.33333333,-207.1666667,-7.666666667,31.83333333,183,,,-256.6666667,606,,,-69.54666667,110.7560218,-217.6580656,-546.072153,-513.0666667,-185.4666667,-588.6666667,-7.666666667,,-7.666666667,-256.6666667,606,,,,,116.3333333,140,,,,,,,,,,,,,,,-588.6666667,,,low,move,2,4,5,7
